name,address,city,state,zip_code,county,license_number,phone,email,provider_type_raw,type,ages_served_raw,age_min_months,age_max_months,age_range_min,age_range_max,capacity,slug,source,source_url,source_as_of_date,is_verified_by_gov,is_profile_public,lat,lng,geocode_status
CFS Head Start & Early Head Start at Browns Mills,405 Lakehurst Road,Browns Mills,NJ,08015,Burlington,100800081,+18564259909,michelle.weaver@centerffs.org,Child Care Center,daycare,0 - 6 years,0,72,0,72,54.0,cfs-head-start-early-head-start-at-browns-mills-browns-mills-nj-959877,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
The Malvern School of Medford,5 Eayrestown Road,Medford,NJ,08055,Burlington,100400165,+16096544500,medford@malvernschool.com,Child Care Center,daycare,0 - 13 years,0,156,0,156,156.0,the-malvern-school-of-medford-medford-nj-5edafd,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
On the Wings of Love Christian Academy,24 West 2Nd Street,Florence,NJ,08518,Burlington,100300190,+16094470623,vncmoore@yahoo.com,Child Care Center,daycare,0 - 13 years,0,156,0,156,42.0,on-the-wings-of-love-christian-academy-florence-nj-c4b11e,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
The Schoolhouse Nursery School and Kindergarten,1618 Hainesport-Mount Laurel Road,Mount Laurel,NJ,08054,Burlington,090700329,+18562317585,theschoolhousensk@gmail.com,Child Care Center,daycare,2 1/2 - 6 years,30,72,30,72,100.0,the-schoolhouse-nursery-school-and-kindergarten-mount-laurel-nj-3d43be,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Kiddie Academy of Delran,2908 Route 130 N.,Delran,NJ,08075,Burlington,081000316,+18567641300,stephanie@delrankids.net,Child Care Center,daycare,0 - 13 years,0,156,0,156,180.0,kiddie-academy-of-delran-delran-nj-5e958e,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Heavens Nest Learning Center,1614 Salem Road,Burlington,NJ,08016,Burlington,080900357,+16093871714,heavensnest996@gmail.com,Child Care Center,daycare,0 - 13 years,0,156,0,156,44.0,heavens-nest-learning-center-burlington-nj-a76270,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Kids Town Academy,27 Charleston Road,Willingboro,NJ,08046,Burlington,080900155,+16095131795,danacopeland72@gmail.com,Child Care Center,daycare,0 - 13 years,0,156,0,156,51.0,kids-town-academy-willingboro-nj-f043ee,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Marlton Christian Academy - Evesham,625 E. Main Street,Evesham,NJ,08053,Burlington,080800179,+18565965304,mwegner@mcaschools.org,Child Care Center,daycare,0 - 6 years,0,72,0,72,200.0,marlton-christian-academy-evesham-evesham-nj-4e2dd5,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
MKB's Over the Rainbow Child Care Center,300 Fox Meadow Drive,Maple Shade,NJ,08052,Burlington,080400182,+18564821800,leslieschubert@overtherainbowdaycare.com,Child Care Center,daycare,0 - 13 years,0,156,0,156,75.0,mkb-s-over-the-rainbow-child-care-center-maple-shade-nj-98df58,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
The Red Balloon Nursery School Inc II,41 Saint Mehiel Drive,Delran,NJ,08075,Burlington,080400118,+18568241112,jmchugh@redballoonschool.com,Child Care Center,daycare,0 - 13 years,0,156,0,156,99.0,the-red-balloon-nursery-school-inc-ii-delran-nj-590128,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Kiddie Kastle,4202 Route 130 North,Willingboro,NJ,08046,Burlington,080200280,+16098352500,kiddiekastle2013@gmail.com,Child Care Center,daycare,0 - 13 years,0,156,0,156,90.0,kiddie-kastle-willingboro-nj-76bc6e,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
KCE Champions LLC @ School #1,26 Pleasant St,Vincentown,NJ,08088,Burlington,080100147,+12153851958,jtracey@discoverchampions.com,Child Care Center,daycare,2 1/2 - 13 years,30,156,30,156,39.0,kce-champions-llc-school-1-vincentown-nj-06a284,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Creme De La Creme,299 Walton Avenue,Mount Laurel,NJ,08054,Burlington,071200026,+18563167233,kbartolo@cremedelacreme.com,Child Care Center,daycare,0 - 13 years,0,156,0,156,302.0,creme-de-la-creme-mount-laurel-nj-f7a325,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Rising Stars Learning Center,201 Veteran'S Parkway,Willingboro,NJ,08046,Burlington,071100131,+16098710835,rslcnj@gmail.com,Child Care Center,daycare,2 1/2 - 13 years,30,156,30,156,60.0,rising-stars-learning-center-willingboro-nj-52d4b5,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Goddard School,240 Nj-38,Moorestown,NJ,08057,Burlington,070900008,+18562357006,jxjventures@gmail.com,Child Care Center,daycare,0 - 13 years,0,156,0,156,173.0,goddard-school-moorestown-nj-372a1f,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Future Scholars Early Learning Center Inc.,1351 Rt. 38,Hainesport,NJ,08036,Burlington,070800277,+16095181333,admin@futurescholarslearning.com,Child Care Center,daycare,0 - 13 years,0,156,0,156,173.0,future-scholars-early-learning-center-inc-hainesport-nj-f47e28,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Kidz Space Corporation,211 Broad Street,Hainesport,NJ,08036,Burlington,070800269,+16093843881,admin@kidzspacenj.com,Child Care Center,daycare,2 1/2 - 13 years,30,156,30,156,83.0,kidz-space-corporation-hainesport-nj-2c349c,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Grace Place at Lord of Life Church,1 Winchester Court,Tabernacle,NJ,08088,Burlington,070800024,+16092682756,director@graceplacenj.com,Child Care Center,daycare,2 1/2 - 6 years,30,72,30,72,45.0,grace-place-at-lord-of-life-church-tabernacle-nj-8c71ca,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Youngster University,751 Hilltop Drive,Bordentown,NJ,08505,Burlington,03YOU0002,+16092981311,youngstersuniversity@gmail.com,Child Care Center,daycare,0 - 6 years,0,72,0,72,52.0,youngster-university-bordentown-nj-c1f323,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
YMCA of the Pines at Kirby Mill Elementary School,151 Hartford Road,Medford,NJ,08055,Burlington,03YMC0003,+16097446712,becki@ycamp.org,Child Care Center,daycare,2 1/2 - 13 years,30,156,30,156,60.0,ymca-of-the-pines-at-kirby-mill-elementary-school-medford-nj-56639f,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
YMCA of the Pines at Chairville School,36 Chairville Road,Medford,NJ,08055,Burlington,03YMC0002,+16096548225,becki@ycamp.org,Child Care Center,daycare,2 1/2 - 13 years,30,156,30,156,60.0,ymca-of-the-pines-at-chairville-school-medford-nj-3e92fc,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Wiley Christian Preschool and DayCare,101 E Main Street,Marlton,NJ,08053,Burlington,03WIL0002,+18569833551,ahyland@wileymission.org,Child Care Center,daycare,2 1/2 - 13 years,30,156,30,156,120.0,wiley-christian-preschool-and-daycare-marlton-nj-054637,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Westampton Twp. After School Care Program,Holly Hills School,Westampton,NJ,08060,Burlington,03WES0002,+16093727986,svoelker@westampton.com,Child Care Center,daycare,6 - 13 years,72,156,72,156,118.0,westampton-twp-after-school-care-program-westampton-nj-de561d,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Wee Kids Early Learning Center,1299 Route 38 West,Hainesport,NJ,08036,Burlington,03WEE0004,+16095187529,info@weekidelc.com,Child Care Center,daycare,0 - 13 years,0,156,0,156,90.0,wee-kids-early-learning-center-hainesport-nj-fbce20,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Inspire Early Education LTD.,701 Lippincott Dr,Marlton,NJ,08053,Burlington,03UND0001,+18569858777,marlton@kidsandcompany.com,Child Care Center,daycare,0 - 13 years,0,156,0,156,181.0,inspire-early-education-ltd-marlton-nj-25277c,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Trinity Episcopal Preschool,207 W Main Street,Moorestown,NJ,08057,Burlington,03TRI0001,+18562351840,njohnson@trinitymoorestown.org,Child Care Center,daycare,2 1/2 - 6 years,30,72,30,72,46.0,trinity-episcopal-preschool-moorestown-nj-29a137,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Bright Beginnings Child Care Center,"3115 Route 38, Suite 400",Mount Laurel,NJ,08054,Burlington,03TOT0004,+18568660039,alisha@brightbeginnings-childcare.com,Child Care Center,daycare,0 - 13 years,0,156,0,156,195.0,bright-beginnings-child-care-center-mount-laurel-nj-8aa54e,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Temple Sinai Nursery School,2101 New Albany Rd,Cinnaminson,NJ,08077,Burlington,03TEM0002,+18568294908,tsnsnj@gmail.com,Child Care Center,daycare,2 1/2 - 13 years,30,156,30,156,27.0,temple-sinai-nursery-school-cinnaminson-nj-26ad8b,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
YMCA of the Pines at Taunton Forge School,32 Evergreen Trail,Medford,NJ,08055,Burlington,03TAU0001,+16097446712,becki@ycamp.org,Child Care Center,daycare,2 1/2 - 13 years,30,156,30,156,60.0,ymca-of-the-pines-at-taunton-forge-school-medford-nj-9f2c0c,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Small World Nursery School,318 Stokes Rd,Medford,NJ,08055,Burlington,03SMA0001,+16096541022,directorsmallworld@gmail.com,Child Care Center,daycare,2 1/2 - 6 years,30,72,30,72,70.0,small-world-nursery-school-medford-nj-1d22ee,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
YMCA of the Pines at Nokomis School,135 Mudjekkeewis Trail,Medford Lakes,NJ,08055,Burlington,03SCH0001,+16096548225,becki@ycamp.org,Child Care Center,daycare,2 1/2 - 13 years,30,156,30,156,47.0,ymca-of-the-pines-at-nokomis-school-medford-lakes-nj-482a2f,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
YMCA Primetime Riverside Elementary,Washington Street,Riverside,NJ,08075,Burlington,03RIV0002,+18562319622,dorothy.glasgow@philaymca.org,Child Care Center,daycare,2 1/2 - 13 years,30,156,30,156,88.0,ymca-primetime-riverside-elementary-riverside-nj-a6adc9,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
"Childtime Childcare, Inc. - Medford",137 Jackson Road,Medford,NJ,08055,Burlington,03RAI0003,+16099535497,1515@childtime.com,Child Care Center,daycare,0 - 13 years,0,156,0,156,102.0,childtime-childcare-inc-medford-medford-nj-25820e,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Project TEACH - Burlington,704 Woodlane Rd,Mount Holly,NJ,08060,Burlington,03PRO0001,+16092677595,rukiah.alwan@dcf.nj.gov,Child Care Center,daycare,0 - 6 years,0,72,0,72,26.0,project-teach-burlington-mount-holly-nj-5b5b84,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Teaching Children Learning Academy,725 Eayrestown Road,Lumberton,NJ,08048,Burlington,03PEP0001,+16095564181,office@tclacademy.net,Child Care Center,daycare,0 - 13 years,0,156,0,156,60.0,teaching-children-learning-academy-lumberton-nj-4a939f,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Over The Rainbow Child Development Center,146 Route 130,Bordentown,NJ,08505,Burlington,03OVE0001,+16092910800,lisa@overtherainbowcdc.com,Child Care Center,daycare,0 - 13 years,0,156,0,156,162.0,over-the-rainbow-child-development-center-bordentown-nj-1959f5,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Montessori Children's House of Moorestown,252 S Church Street,Moorestown,NJ,08057,Burlington,03MON0002,+18562352117,dsharp@mch-moorestown.net,Child Care Center,daycare,2 1/2 - 6 years,30,72,30,72,28.0,montessori-children-s-house-of-moorestown-moorestown-nj-f18582,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
YMCA Childcare at Millbridge,Conrow Avenue,Delran,NJ,08075,Burlington,03MIL0002,+18562319622,dorothy.glasgow@philaymca.org,Child Care Center,daycare,2 1/2 - 13 years,30,156,30,156,124.0,ymca-childcare-at-millbridge-delran-nj-1464d0,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
YMCA of the Pines at Allen School,24 Allen Avenue,Medford,NJ,08055,Burlington,03MIL0001,+16097446712,becki@ycamp.org,Child Care Center,daycare,2 1/2 - 13 years,30,156,30,156,60.0,ymca-of-the-pines-at-allen-school-medford-nj-c3af9b,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
The Early Learning Center NJ LLC,1633 State Hwy #70,Southampton,NJ,08088,Burlington,03MED0003,+16099533736,,Child Care Center,daycare,0 - 13 years,0,156,0,156,60.0,the-early-learning-center-nj-llc-southampton-nj-5c5c91,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Medford Methodist Pre-Kindergarten School,2 Hartford Rd,Medford,NJ,08055,Burlington,03MED0002,+16096548112,medfordumcprek@gmail.com,Child Care Center,daycare,2 1/2 - 6 years,30,72,30,72,60.0,medford-methodist-pre-kindergarten-school-medford-nj-68e76f,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Little Promises Learning Center,1285 Hornberger Avenue,Roebling,NJ,08554,Burlington,03LIT0014,+16094994944,littlepromisesctr@yahoo.com,Child Care Center,daycare,2 1/2 - 13 years,30,156,30,156,40.0,little-promises-learning-center-roebling-nj-9a936b,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
"Little Darlings of Mt. Laurel, Inc.",624 Moorestown-Mount Laurel Road,Mount Laurel,NJ,08054,Burlington,03LIT0013,+18567870737,littledarlingschildcare@gmail.com,Child Care Center,daycare,0 - 13 years,0,156,0,156,124.0,little-darlings-of-mt-laurel-inc-mount-laurel-nj-b05f31,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Little Lambs Pre-School,2 Pemberton-Browns Mills Rd,Browns Mills,NJ,08015,Burlington,03LIT0008,+16098934546,littlelambspreschoolumc@gmail.com,Child Care Center,daycare,2 1/2 - 13 years,30,156,30,156,60.0,little-lambs-pre-school-browns-mills-nj-3de83d,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Little Friends Cooperative Nursery School,617 Morgan Ave,Palmyra,NJ,08065,Burlington,03LIT0001,+18567868664,littlefriendscoop@yahoo.com,Child Care Center,daycare,2 1/2 - 6 years,30,72,30,72,31.0,little-friends-cooperative-nursery-school-palmyra-nj-d5e1b2,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Lenape Kiddie Kollege,5 Cooper-Tomlinson Rd,Medford,NJ,08055,Burlington,03LEN0001,+16096545355,theresalkk@msn.com,Child Care Center,daycare,2 1/2 - 6 years,30,72,30,72,47.0,lenape-kiddie-kollege-medford-nj-3d5b7d,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Laurel Tree Academy,4106 Church Road,Mount Laurel,NJ,08054,Burlington,03LAU0001,+18562731400,info@laureltreeacademy.com,Child Care Center,daycare,0 - 13 years,0,156,0,156,127.0,laurel-tree-academy-mount-laurel-nj-635ab9,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
KinderCare Learning Center,411 Stokes Road,Medford,NJ,08055,Burlington,03KIN0009,+16099539111,000105@klcorp.com,Child Care Center,daycare,0 - 13 years,0,156,0,156,167.0,kindercare-learning-center-medford-nj-71c573,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
KinderCare Learning Center #227,240 Madison Ave,Lumberton,NJ,08048,Burlington,03KIN0008,+16092676878,300227@kindercare.com,Child Care Center,daycare,0 - 13 years,0,156,0,156,96.0,kindercare-learning-center-227-lumberton-nj-f904ec,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
KinderCare Learning Center #229,2004 Salem Rd,Burlington,NJ,08016,Burlington,03KIN0007,+16098712110,300229@klcorp.com,Child Care Center,daycare,0 - 13 years,0,156,0,156,96.0,kindercare-learning-center-229-burlington-nj-f6ff9b,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
KinderCare Learning Center #578,450 Larchmont Blvd,Mount Laurel,NJ,08054,Burlington,03KIN0002,+18567788648,larchmont@kindercare.com,Child Care Center,daycare,0 - 13 years,0,156,0,156,93.0,kindercare-learning-center-578-mount-laurel-nj-8c93af,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Kid Academy Learning Center,798 Woodlane Road,Westampton,NJ,08060,Burlington,03KID0001,+16092615512,alexac@kidacademy.com,Child Care Center,daycare,0 - 13 years,0,156,0,156,100.0,kid-academy-learning-center-westampton-nj-94c28d,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Just Children,130 Medford-Mt Holly Rd,Medford,NJ,08055,Burlington,03JUS0004,+16097142244,justchildrenmd@aol.com,Child Care Center,daycare,0 - 13 years,0,156,0,156,174.0,just-children-medford-nj-fb918d,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Just Children,2042 Briggs Rd,Mount Laurel,NJ,08054,Burlington,03JUS0003,+18566427676,justchildrenbg@aol.com,Child Care Center,daycare,0 - 13 years,0,156,0,156,184.0,just-children-mount-laurel-nj-67067e,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Just Children,14000 J Commerce Parkway,Mount Laurel,NJ,08054,Burlington,03JUS0001,+18562348687,justchildren3@aol.com,Child Care Center,daycare,0 - 13 years,0,156,0,156,79.0,just-children-mount-laurel-nj-67067e,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
"The Joy of Learning Child Care Center, Inc.",2902 Route 130 N,Delran,NJ,08075,Burlington,03JOY0002,+18567643383,joltenby2@gmail.com,Child Care Center,daycare,0 - 13 years,0,156,0,156,120.0,the-joy-of-learning-child-care-center-inc-delran-nj-74aef3,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Joyful Noise Christian School,55 E Main Street,Marlton,NJ,08053,Burlington,03JOY0001,+18569831630,laura@joyfulnoise.org,Child Care Center,daycare,2 1/2 - 13 years,30,156,30,156,97.0,joyful-noise-christian-school-marlton-nj-557677,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
Jellybean Jungle,230 North Maple Avenue,Marlton,NJ,08053,Burlington,03JEL0002,+18565968889,jellybean.jungle@gmail.com,Child Care Center,daycare,2 1/2 - 6 years,30,72,30,72,15.0,jellybean-jungle-marlton-nj-a46964,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
YMCA Primetime at Delran Intermediate School,20 Creek Rd,Delran,NJ,08075,Burlington,03INT0001,+16092176818,dorothy.glasgow@philaymca.org,Child Care Center,daycare,6 - 13 years,72,156,72,156,88.0,ymca-primetime-at-delran-intermediate-school-delran-nj-d3134c,NJ_DCF,https://www.nj.gov/dcf/about/divisions/ol/NJDCF-Licensed-Child-Care-Centers.pdf,2025-08-01,True,True,,,NONE
