county,license_id,provider_type,provider_name,address,city,zip,phone,email,ages_served,capacity
Essex,CCC120586,Child Care Center,Little Ivy Leaguers 2 LLC Dba The Goddard School,92 S Livingston Ave,Livingston,07039,(862) 245-7300,Dlivingstonnj@goddardschools.com,0 - 13 years,187.0
Essex,CCC120282,Child Care Center,AlphaBEST at Memorial Middle School,500 Ridge Road,Cedar Grove,07009,(862) 330-8586,ianderson@alphabest.org,6 - 13 years,120.0
Essex,CCC120281,Child Care Center,AlphaBEST at South End School,116 Harper Terrace,Cedar Grove,07009,(862) 330-8713,ianderson@alphabest.org,2 1/2 - 13 years,150.0
Essex,CCC120280,Child Care Center,AlphaBEST at North End School,122 Stevens Ave,Cedar Grove,07009,(862) 330-8591,ianderson@alphabest.org,2 1/2 - 13 years,120.0
Essex,CCC120221,Child Care Center,One Step Ahead Learning & Performing Arts Center Inc,11-43 Raymond Plaza W,Newark,07102,(201) 583-5533,marleneosa@gmail.com,2 1/2 - 13 years,73.0
Essex,CCC119897,Child Care Center,The Learning Experience,45-53 William Street,Newark,07102,(862) 237-7009,newark@tlechildcare.com,0 - 13 years,167.0
Essex,CCC119854,Child Care Center,The Learning Experience,109 W South Orange Ave,South Orange,07079,(973) 327-4823,southorange@tlechildcare.com,0 - 13 years,144.0
Essex,CCC119751,Child Care Center,STEM Enrichment Program,333 Clinton Place,Newark,07112,(973) 214-4455,youthenrichmentservice1987@gmail.com,6 - 13 years,60.0
Essex,CCC119665,Child Care Center,Little Gem Daycare LLC,176 Avon Ave,Newark,07108,(848) 261-1667,kidzatplayrcs2@gmail.com,2 1/2 - 13 years,30.0
Essex,CCC119633,Child Care Center,The Goddard School,2 Seymour Plaza,Montclair,07042,(973) 433-5022,montclairnj@goddardschools.com,0 - 13 years,162.0
Essex,CCC119589,Child Care Center,The Leaguers Inc,416-426 Broadway,Newark,07104,(862) 682-4334,colleen_nickel@theleaguers.org,0 - 6 years,74.0
Essex,CCC119504,Child Care Center,Seasons of Learning at Cicely L Tyson Elementary,45 North Arlington Avenue,East Orange,07017,(973) 399-7000,davantecs@gmail.com,2 1/2 - 13 years,150.0
Essex,CCC119503,Child Care Center,Seasons of Learning at Sheila Y Oliver Academy,404 North Grove Street,East Orange,07017,(973) 399-7000,seasonsoflearningeo@gmail.com,2 1/2 - 13 years,209.0
Essex,CCC119471,Child Care Center,Banneker Academy,500 S Clinton Street,East Orange,07018,(973) 592-5163,jmartin@metroymcas.org,2 1/2 - 13 years,205.0
Essex,CCC119352,Child Care Center,NEW HOPE ACADEMY INTERNATIONAL SCHOOL,1146 CLINTON AVENUE,IRVINGTON,07111,(908) 456-3617,risingsunacademy@yahoo.com,0 - 13 years,27.0
Essex,CCC119083,Child Care Center,The Leaguers Inc,671 Martin Luther King Boulevard,Newark,07103,(973) 643-0300,Colleen_nickel@theleaguers.org,0 - 6 years,72.0
Essex,CCC118863,Child Care Center,Happy Times Day Care LLC,9 Law Dr,Fairfield,07004,(201) 615-9740,agolonek@yahoo.com,2 1/2 - 13 years,44.0
Essex,CCC118851,Child Care Center,Learning Ladders Daycare Center,14 Belleville Avenue,Bloomfield,07003,(973) 707-7637,Learningladders14@gmail.com,2 1/2 - 13 years,26.0
Essex,CCC118838,Child Care Center,Polkadots and Roses Childcare Center,138 Hickory Street,Orange,07050,(973) 568-7881,Polkadotsandroseschildcare@gmail.com,2 1/2 - 13 years,30.0
Essex,CCC118762,Child Care Center,AlphaBEST at Central Ave Glen Ridge,180 Hillside Ave,Glen Ridge,07028,(201) 364-5049,rknapp@alphabest.org,6 - 13 years,87.0
Essex,CCC118761,Child Care Center,AlphaBEST at Forest Avenue,287 Forest Ave,Glen Ridge,07028,(201) 364-9599,rknapp@alphabest.org,6 - 13 years,120.0
Essex,CCC118760,Child Care Center,AlphaBEST at Linden Ave,205 Linden Avenue,Glen Ridge,07028,(862) 347-8092,rknapp@alphabest.org,6 - 13 years,75.0
Essex,CCC118759,Child Care Center,AlphaBEST at Ridgewood Elementary,235 Ridgewood Avenue,Glen Ridge,07028,(862) 250-3219,rknapp@alphabest.org,6 - 13 years,120.0
Essex,CCC118660,Child Care Center,Curious  Children Child Care Center,150 South Orange Avenue,South Orange,07079,(973) 763-1385,curiouschildren5@gmail.com,2 1/2 - 13 years,54.0
Essex,CCC118640,Child Care Center,Three Stages Learning Center,25 Evergreen Place,East Orange,07018,(973) 766-1851,3stagesdaycare@gmail.com,0 - 13 years,99.0
Essex,CCC118443,Child Care Center,Buzzing Bees Academy,31 West Third Street,South Orange,07079,(973) 687-8896,vija@buzzing-bees.com,0 - 13 years,43.0
Essex,CCC118422,Child Care Center,LGW's Child Care and Learning Center,138-140 Pacific Street,Newark,07105,(973) 261-9211,newark@lgw.org,0 - 13 years,98.0
Essex,CCC118344,Child Care Center,Three Stages Learning Center,671 Park Ave,East Orange,07017,(973) 672-2430,3stagesdaycare@gmail.com,6 - 13 years,65.0
Essex,CCC118254,Child Care Center,Little Angels Christian Montessori Incorporated,200 West Mount Pleasant Ave,Livingston,07039,(908) 988-1490,info@lacmaedu.org,2 1/2 - 13 years,30.0
Essex,CCC118253,Child Care Center,The Young Disciples Future Leaders LLC,88-94 Boylan Street,Newark,07106,(862) 233-5027,youngdisciplescdc1@yahoo.com,2 1/2 - 13 years,33.0
Essex,CCC118195,Child Care Center,JAMAS Daycare Center,141 Hoffman Blvd,East Orange,07017,(973) 678-7033,joanalwilliams1012@gmail.com,0 - 13 years,30.0
Essex,CCC118050,Child Care Center,Proud 2 Be Me LLC,87 Halsey St,Newark,07102,(973) 789-5334,jazmin@proud2beme.org,6 - 13 years,50.0
Essex,CCC118021,Child Care Center,The Learning Experience,1041 Broad St,Bloomfield,07003,(973) 338-0374,bloomfield@tlechildcare.com,0 - 13 years,163.0
Essex,CCC117882,Child Care Center,Loving Hands Program LLC,1032 Clinton Avenue,Irvington,07111,(973) 849-6017,LOVINGHANDSPROGRAM@GMAIL.COM,2 1/2 - 13 years,22.0
Essex,CCC117868,Child Care Center,My 1st Time Learning Center,45 Dodd Street,Bloomfield,07003,(973) 444-1586,my1sttimelc@gmail.com,6 - 13 years,22.0
Essex,CCC117644,Child Care Center,Livingston Academy,30-34 Okner Pkw,Livingston,07039,(973) 486-6162,office@livingstonacad.com,0 - 13 years,68.0
Essex,CCC117588,Child Care Center,Christian Pentecostal After School,46 Mt Vernon Ave,Irvington,07111,(973) 399-0004,deborahfsimpkins@gmail.com,2 1/2 - 13 years,79.0
Essex,CCC117568,Child Care Center,"Montclair Child Development Center, Inc.",229 Main Street,Belleville,07109,(973) 783-0220,rterry@mcdcnj.org,2 1/2 - 6 years,15.0
Essex,CCC117410,Child Care Center,Bobbie's Learning Center,68 Vose Ave.,South Orange,07079,(973) 327-4383,Jb@bobbieslearningcenter.com,0 - 6 years,45.0
Essex,CCC117340,Child Care Center,A3 Gymnastics Child Care Center,23 South Essex Avenue,Orange,07050,(973) 518-2368,coach_iya@athleticartsacademynj.com,6 - 13 years,38.0
Essex,CCC117174,Child Care Center,ABC Academy LLC,42 Belleville Avenue,Bloomfield,07003,(973) 939-7027,abcacademyllcedu@gmail.com,0 - 13 years,36.0
Essex,CCC116532,Child Care Center,Stages and Ages Childcare LLC,125 Avon Avenue,Newark,07108,(973) 623-0530,stagesandages@gmail.com,0 - 13 years,177.0
Essex,CCC116531,Child Care Center,Watch Me Play Learn and Grow Before and Aftercare,1219 Springfield Ave,Irvington,07111,(862) 276-5685,natashaj728@gmail.com,6 - 13 years,50.0
Essex,CCC116488,Child Care Center,Le Petite Academy,410 IRVINGTON AVENUE,SOUTH ORANGE,07079,(973) 762-1000,LACEY.WOODE@VERIZON.NET,2 1/2 - 13 years,25.0
Essex,CCC116385,Child Care Center,Zone Four Academy,942 Sanford Ave.,Irvington (Essex),07111,(973) 250-6265,ZoneFourInfo@gmail.com,2 1/2 - 13 years,31.0
Essex,CCC116010,Child Care Center,Little Treasures Childcare LLC,67-71 South Clinton Street,East Orange,07017,(201) 960-0855,garasmary@gmail.com,0 - 13 years,49.0
Essex,CCC115707,Child Care Center,Little Wonder Learning Center LLC,1605 Springfield Avenue,Maplewood,07040,(201) 953-2087,steamecd@gmail.com,0 - 13 years,29.0
Essex,CCC115548,Child Care Center,Early Childcare University Inc.,40 Washington Street,West Orange,07052,(973) 380-7065,e.childcare@yahoo.com,0 - 13 years,30.0
Essex,CCC115367,Child Care Center,Christian Pentecostal Day Care,173 Madison AVenue,Irvington,07111,(973) 399-7000,ingeli1965@aol.com,2 1/2 - 13 years,195.0
Essex,CCC115170,Child Care Center,Be Bold Academy,737 Irvington Ave,Maplewood,07040,(973) 510-8146,bebold07111@gmail.com,0 - 13 years,53.0
Essex,CCC115100,Child Care Center,Boys & Girls of Newark - KIPP Upper Roseville Academy,300 North 13th St.,Newark,07107,(973) 242-1200,Cplymel@bgcn.org,6 - 13 years,110.0
Essex,CCC114778,Child Care Center,Smarty Pants Jr Academy,988 Stuyvesant Avenue,Irvington,07111,(973) 373-0002,smartypantsjracademy@yahoo.com,2 1/2 - 13 years,25.0
Essex,CCC114468,Child Care Center,AlphaBEST at Deerfield Elementary School,26 Troy Ln,Short Hills,07078,(201) 749-7816,jrysdeck@alphabest.org,6 - 13 years,60.0
Essex,CCC114467,Child Care Center,AlphaBEST at Hartshorn Elementary,400 Hartshorn Drive,Short Hills,07078,(201) 749-7816,rknapp@alphabest.org,6 - 13 years,60.0
"Provider 
County",License Number,Provider Type,Provider Name,Provider Address 1,Provider City,"Provider Zip 
Code","Provider Phone 
Number",Provider Email Address,Ages Served,
Essex,CCC114466,Child Care Center,AlphaBEST at South Mountain Elementary,2 Southern Slope Dr,Millburn,07041,(973) 986-2334,southmountainelementary@alphabest.org,6 - 13 years,60.0
Essex,CCC114191,Child Care Center,Kiddie College Campus Academy,105-109 Mill Rd,Irvington,07111,(929) 204-9995,don.berry9@gmail.com,0 - 13 years,143.0
Essex,CCC114124,Child Care Center,Bright Stars Academy,897-899 18th Avenue,Newark,07106,(973) 399-7827,brightstarsacademy73@yahoo.com,2 1/2 - 13 years,28.0
Essex,CCC114111,Child Care Center,Love 2 Learn Early Childhood Academy,20 Northfield Ave.,West Orange,07052,(862) 520-5266,love2learnchildhoodacademy@gmail.com,0 - 13 years,64.0
Essex,CCC113994,Child Care Center,DAAB Kids,"127, 133 Lincoln Avenue",Orange,07050,(862) 520-1197,daabkids@gmail.com,0 - 13 years,51.0
Essex,190400027,Child Care Center,"Little Ivy Leaguers, LLC  dba The Goddard School",303 Mount Pleasant Avenue,West Orange,07052,(973) 609-5600,westorangenj@goddardschools.com,0 - 13 years,151.0
Essex,190300150,Child Care Center,Montclair YMCA Geyer Early Learning Center,159 Glenridge Avenue,Montclair,07042,(973) 783-7640,jbiendon@montclairymca.org,0 - 13 years,153.0
Essex,190100159,Child Care Center,La Casa de Don Pedro - Early Head Start,22-46 Demarest Street,Newark,07112,(646) 480-6892,m.morales@lacasanwk.org,0 - 6 years,96.0
Essex,190100066,Child Care Center,AlphaBEST at Wyoming Elementary,55 Myrtle Avenue,Millburn,07041,(973) 529-3421,rknapp@alphabest.org,6 - 13 years,60.0
Essex,190100017,Child Care Center,Clinton Hill Community and Early Childhood Center II,22-46 Demarest Street,Newark,07112,(973) 372-8877,info@clintonhillcommunity.org,2 1/2 - 6 years,150.0
Essex,181200189,Child Care Center,Gumedia Nutritional Sciences School,169-177 Central Avenue,Orange,07050,(856) 542-7833,Gumedia.nutrition@gmail.com,2 1/2 - 13 years,60.0
Essex,180900131,Child Care Center,Paradise Child Care Center,238-240 Berkeley Avenue,Newark,07107,(201) 988-6913,gcamacho1969@gmail.com,2 1/2 - 13 years,56.0
Essex,180800221,Child Care Center,King's Kyds Academy,13 Smalley Terrace,Irvington,07111,(973) 735-2350,kingskydsacademy1315@yahoo.com,2 1/2 - 13 years,105.0
Essex,180800148,Child Care Center,Madrasatu Ahlis Sunnah,215 North Oraton Parkway,East Orange,07017,(973) 672-4124,ahussain@thesunnah.org,2 1/2 - 13 years,108.0
Essex,180700035,Child Care Center,Helping Hands Childcare Center LLC,300 Pleasant Valley Way,West Orange,07052,(201) 736-1011,hhchildcarenj@gmail.com,0 - 13 years,79.0
Essex,180500086,Child Care Center,"Watch Me Grow ""N"" After Care and Summer Camp",3 Marshall St Store 7,Irvington,07111,(862) 231-6348,kphillips@watchmegrowacademy.org,0 - 13 years,133.0
Essex,180200082,Child Care Center,Milestones Academy,102 Broad Street,Bloomfield,07003,(973) 743-0436,bloomfield@milestones.academy,0 - 6 years,140.0
Essex,180100134,Child Care Center,The Goddard School,161 Millburn Avenue,Millburn,07041,(973) 671-4500,millburnnj@goddardschools.com,0 - 13 years,141.0
Essex,180100074,Child Care Center,Red Carpet Kids Infant and Toddler Center,9-11 Ward Street,Bloomfield,07003,(862) 333-4673,redcarpetkidsit@gmail.com,0 - 13 years,71.0
Essex,171000240,Child Care Center,St Michael School,27 Crittenden Street,Newark,07104,(973) 482-7400,mgomez@smsnwk.org,2 1/2 - 13 years,50.0
Essex,170900099,Child Care Center,East Orange Community Charter School,682 Park Avenue,East Orange,07017,(973) 996-0400,eoccs@theeoccs.org,6 - 13 years,112.0
Essex,170900041,Child Care Center,Play Learn and Grow Daycare LLC,202-204 Clinton Ave,Newark,07108,(973) 693-0050,NatashaJ728@gmail.com,0 - 13 years,88.0
Essex,170800293,Child Care Center,St. Joseph School,115 Telford Street,East Orange,07018,(973) 674-2326,KCavaness@stjosepheo.com,2 1/2 - 13 years,150.0
Essex,170800230,Child Care Center,My Little Playhouse Daycare Center LLC,208 New Street,Belleville,07109,(973) 751-6555,mylittleplayhousedcc@gmail.com,2 1/2 - 13 years,56.0
Essex,170800152,Child Care Center,"Saint Justine Nursery, Inc. III",360 New York Avenue,Newark,07105,(973) 998-5700,stjustine@stjustine.com,2 1/2 - 6 years,275.0
Essex,170800049,Child Care Center,Destined for Greatness Martial Arts,2 Union Ave,Irvington,07111,(973) 372-3000,d4gosu@aol.com,6 - 13 years,84.0
Essex,170500073,Child Care Center,Little Explorers Early Learning Academy,346 E Mt Pleasant Avenue,Livingston,07039,(862) 250-5720,Littleexplorersnj@gmail.com,0 - 13 years,94.0
Essex,170400240,Child Care Center,Newark Fairmount Promise Neighborhood Afterschool Program,359 13th Avenue,Newark,07103,(973) 508-7264,cjo98@newark.rutgers.edu,6 - 13 years,360.0
Essex,170400142,Child Care Center,SMK LLC DBA Lightbridge Academy,27 Bleeker Street,Millburn,07041,(973) 218-1800,efreeman@lightbridgeacademy.com,0 - 13 years,166.0
Essex,170400071,Child Care Center,Kidz at Play Recreation Community Service,452 Avon Avenue,Newark,07108,(862) 237-7291,info@kidzatplay.org,0 - 13 years,53.0
Essex,170100186,Child Care Center,Little Walkers' Child Care Center,978-980 18TH AVENUE,NEWARK,07106,(973) 391-5832,walk724@aol.com,0 - 13 years,30.0
Essex,170100098,Child Care Center,Oliver Family Day Care Center,1379-1383 Clinton Avenue,Irvington,07111,(973) 500-4060,moniqueceuspierre@yahoo.com,0 - 13 years,53.0
Essex,161200094,Child Care Center,The Kids Palace II LLC,85 Whittlesey Avenue,West Orange,07052,(973) 731-9800,kidspalacecenter@gmail.com,0 - 13 years,45.0
Essex,160900113,Child Care Center,The Leaguers Inc. - Broad Street,999-1005 Broad Street,Newark,07102,(973) 643-0300,colleen_nickel@theleaguers.org,0 - 6 years,95.0
Essex,160900067,Child Care Center,Camden Street School,281 Camden Street,Newark,07103,(973) 556-8119,njcompliance@afterschoolallstars.org,6 - 13 years,118.0
Essex,160600155,Child Care Center,SchoolDays Rock Early Learning Center LLC,179-205 Irvine Turner Boulevard,Newark,07108,(908) 348-9038,schooldaysrockelc@gmail.com,0 - 13 years,41.0
Essex,160600035,Child Care Center,Elite Daycare LLC,314 Broad Street,Bloomfield,07003,(973) 748-2478,Jane110878@gmail.com,0 - 6 years,70.0
Essex,160300237,Child Care Center,Bumblebee Early Learning Center,444 Central Avenue,Newark,07107,(973) 504-7070,444Bumblebee@gmail.com,0 - 13 years,90.0
Essex,160200140,Child Care Center,Preschool Learn Time,174 Bloomfield Avenue,Nutley,07110,(973) 922-0599,preschoollearntime@gmail.com,0 - 13 years,42.0
Essex,160100003,Child Care Center,Montrose YMCA Before and Aftercare,358 Clark Street,South Orange,07079,(862) 400-8983,tdonaldson@metroymcas.org,2 1/2 - 6 years,25.0
Essex,151000081,Child Care Center,New Community Youth Services,56-68 Hayes Street,Newark,07103,(973) 242-7934,emorris@newcommunity.org,6 - 13 years,180.0
Essex,151000038,Child Care Center,Lincoln Elementary School,87 Richelieu Terrace,Newark,07106,(973) 374-2290,marauz@focus411.org,6 - 13 years,111.0
Essex,151000036,Child Care Center,Zadie's Early Childhood Center,280 South Harrison Street,East Orange,07018,(973) 395-5100,info@zadiesecc.com,0 - 13 years,263.0
Essex,150900098,Child Care Center,AppleCore Learning,240 Franklin Avenue,Maplewood,07040,(973) 763-1700,applecorelearningecc@gmail.com,2 1/2 - 13 years,90.0
Essex,150800206,Child Care Center,Seasons of Learning,215 Dodd Street,East Orange,07017,(973) 399-0739,seasonsoflearningeo@gmail.com,2 1/2 - 13 years,93.0
Essex,150700060,Child Care Center,The Leaguers Head Start/Early Head Start Program,200 South Orange Avenue,Newark,07103,(973) 643-0300,colleen_nickel@theleaguers.org,0 - 6 years,116.0
Essex,150700002,Child Care Center,Vailsburg Child Development Center at Palm Street,1033-1035 South Orange Avenue,Newark,07106,(973) 374-2000,dcabell@uvso.org,0 - 6 years,75.0
Essex,150500216,Child Care Center,Boys and Girls Club of New Jersey,103 Bragaw Avenue,Newark,07112,(973) 242-1200,Cplymel@bgcn.org,6 - 13 years,100.0
Essex,150500095,Child Care Center,Mother's Love Daycare Center 2,1405 Clinton Avenue,Irvington,07111,(862) 231-6056,chresprod@yahoo.com,0 - 13 years,32.0
Essex,150500011,Child Care Center,After School All- Stars,333 Clinton Place,Newark,07112,(973) 556-8119,nicole.harris@afterschoolallstars.org,6 - 13 years,130.0
Essex,150300145,Child Care Center,Three Stages Childcare Center,252-256 North Clinton Street,East Orange,07017,(973) 672-0488,3stagesdaycare@gmail.com,0 - 13 years,62.0
Essex,150200077,Child Care Center,"Nursery Rhyme Academy, LLC.",520 William Street,East Orange,07017,(862) 520-5455,nurseryrhymeacademyllc@gmail.com,0 - 13 years,72.0
Essex,150100139,Child Care Center,East Orange Child Development Corporation,44 Glenwood Avenue,East Orange,07017,(973) 676-1110,L2anton@aol.com,0 - 6 years,44.0
Essex,141100045,Child Care Center,YMCA of Montclair Franklin School,85 Curtis Street,Bloomfield,07003,(862) 926-8248,rcasale@montclairymca.org,6 - 13 years,98.0
Essex,141000119,Child Care Center,Sunshine Daycare NJ Corp.#5,548 Union Ave,Belleville,07109,(973) 751-0515,sunshineABC123@aol.com,2 1/2 - 13 years,30.0
Essex,141000040,Child Care Center,"Boys and Girls Club of Newark, Inc.",275 Sussex Ave,Newark,07107,(973) 242-1200,Cplymel@bgcn.org,6 - 13 years,150.0
Essex,140900087,Child Care Center,"Boys and Girls Club of Newark, Inc.","33 Maple Ave,",Newark,07112,(973) 242-1200,CPlymel@bgcn.org,6 - 13 years,459.0
Essex,140800026,Child Care Center,Love Laugh Learn Academic Childcare,601 Pompton Avenue,Cedar Grove,07009,(973) 857-5683,chelsea@lovelaughlearnnj.com,0 - 13 years,72.0
Essex,140600034,Child Care Center,Art and Alphabet Academy,11-19 Baltimore Street,Nutley,07110,(973) 798-4300,ArtandAlphabetAcademy@gmail.com,2 1/2 - 13 years,88.0
